"cell_id","group"
"llfneefp-1","Higher_than_2500_counts"
"llfpajkd-1","Higher_than_2500_counts"
"llfplpea-1","Higher_than_2500_counts"
"llgaobim-1","Higher_than_2500_counts"
"llgapajg-1","Higher_than_2500_counts"
"llgclcnm-1","Higher_than_2500_counts"
"llgdkifh-1","Higher_than_2500_counts"
"llhighmb-1","Higher_than_2500_counts"
"llhlokgc-1","Higher_than_2500_counts"
"lnmmmfgc-1","Higher_than_2500_counts"
"loollagh-1","Higher_than_2500_counts"
"lpiaocch-1","Higher_than_2500_counts"
"malklhcg-1","Higher_than_2500_counts"
"mcacdgjm-1","Higher_than_2500_counts"
"mcbnckld-1","Higher_than_2500_counts"
"mcpidjfk-1","Higher_than_2500_counts"
"mdgaeaep-1","Higher_than_2500_counts"
"mdgdllgd-1","Higher_than_2500_counts"
"meeoobci-1","Higher_than_2500_counts"
"mfokoaoh-1","Higher_than_2500_counts"
"mhjembmj-1","Higher_than_2500_counts"
"mhmbekig-1","Higher_than_2500_counts"
"mlmeajja-1","Higher_than_2500_counts"
"mndifndj-1","Higher_than_2500_counts"
"mngfkbdm-1","Higher_than_2500_counts"
"mpcnidep-1","Higher_than_2500_counts"
"mpdmkofd-1","Higher_than_2500_counts"
"nangohgd-1","Higher_than_2500_counts"
"nbdafmnj-1","Higher_than_2500_counts"
"nckehnpo-1","Higher_than_2500_counts"
"nhaabpjk-1","Higher_than_2500_counts"
"nhbgahea-1","Higher_than_2500_counts"
"nhdnpjdn-1","Higher_than_2500_counts"
"nibboold-1","Higher_than_2500_counts"
"nibjoeap-1","Higher_than_2500_counts"
"niblgdjj-1","Higher_than_2500_counts"
"nigklnhm-1","Higher_than_2500_counts"
"nimnhjlo-1","Higher_than_2500_counts"
"njdmfjid-1","Higher_than_2500_counts"
"njelhkhh-1","Higher_than_2500_counts"
"nmpihiaa-1","Higher_than_2500_counts"
"nngfhald-1","Higher_than_2500_counts"
"nnhmgchp-1","Higher_than_2500_counts"
"nnmfhpma-1","Higher_than_2500_counts"
"nooablao-1","Higher_than_2500_counts"
"npdalkmi-1","Higher_than_2500_counts"
"npeifcip-1","Higher_than_2500_counts"
"npgkilej-1","Higher_than_2500_counts"
"npglbkpn-1","Higher_than_2500_counts"
"nphmobip-1","Higher_than_2500_counts"
"oacdejok-1","Higher_than_2500_counts"
"oainpppc-1","Higher_than_2500_counts"
"occlhojb-1","Higher_than_2500_counts"
"ocdleeml-1","Higher_than_2500_counts"
"ocejjcei-1","Higher_than_2500_counts"
"odhgaifg-1","Higher_than_2500_counts"
"odmjiaei-1","Higher_than_2500_counts"
"oeaolmoe-1","Higher_than_2500_counts"
"oebmadaf-1","Higher_than_2500_counts"
"oecfgkna-1","Higher_than_2500_counts"
"oededhbi-1","Higher_than_2500_counts"
"oegffjcn-1","Higher_than_2500_counts"
"ogibpood-1","Higher_than_2500_counts"
