#Selection name: Selection 1
#Area (µm^2): 30942047.62
Cell ID,Cluster,Transcripts,Area (µm^2)
oacceckc-1,Cluster 9,0,49.90
oacfbnho-1,Cluster 9,0,87.15
oagehgfb-1,Cluster 2,0,283.54
oacdanbm-1,Cluster 9,0,76.40
oacdejok-1,Cluster 3,0,418.91
bnlkjnkp-1,Cluster 17,0,109.37
oafaeppn-1,Cluster 9,0,118.90
oafbalck-1,Cluster 25,0,9.12
oabjcclm-1,Cluster 9,0,83.40
oagfiabd-1,Cluster 9,0,75.59
oaccealf-1,Cluster 2,0,212.51
oaheoolo-1,Cluster 35,0,78.12
bnlmipkb-1,Cluster 2,0,151.59
oahbgdmo-1,Cluster 2,0,243.03
oahbopcg-1,Cluster 34,0,64.21
oahbdann-1,Cluster 17,0,106.93
oadhcnfp-1,Cluster 35,0,79.29
oahbkihk-1,Cluster 4,0,45.56
bnlildjn-1,Cluster 1,0,76.86
oahbkdmg-1,Cluster 13,0,45.02
nhfgjeeg-1,Cluster 10,0,28.27
npbjkojl-1,Cluster 43,0,52.65
bnliibec-1,Cluster 12,0,96.18
oahfinlg-1,Cluster 14,0,57.66
oadjlcnm-1,Cluster 37,0,51.88
bnimhoma-1,Cluster 11,0,50.08
oadhnooo-1,Cluster 5,0,34.59
oahaclkd-1,Cluster 18,0,50.85
npbkchgm-1,Cluster 43,0,52.47
oahameci-1,Cluster 34,0,79.66
oahacaii-1,Cluster 5,0,66.88
oaheiklj-1,Cluster 10,0,62.59
oahenjoe-1,Cluster 41,0,31.02
oagfncfi-1,Cluster 10,0,42.49
oaggenbg-1,Cluster 14,0,21.72
oaghkemi-1,Cluster 14,0,17.97
oaggeipn-1,Cluster 5,0,28.40
oahfmlpe-1,Cluster 41,0,45.07
bnlmmaop-1,Cluster 3,0,193.81
oahfpgej-1,Cluster 18,0,30.21
oahelbpf-1,Cluster 37,0,41.59
oagjbdmh-1,Cluster 37,0,32.42
oaekjdbi-1,Cluster 5,0,69.09
bnlmjfpc-1,Cluster 19,0,42.36
oaggfhhi-1,Cluster 35,0,25.20
oaggkkdi-1,Cluster 10,0,28.85
bnkejbpm-1,Cluster 3,0,93.47
oagjakld-1,Cluster 37,0,18.92
npdikjol-1,Cluster 1,0,169.83
nhdpelfg-1,Cluster 1,0,141.38
nhfoengm-1,Cluster 12,0,105.58
nhfliehf-1,Cluster 4,0,121.20
nhfmldnk-1,Cluster 4,0,51.66
nhfmfbkj-1,Cluster 10,0,68.23
nhempdpl-1,Cluster 13,0,50.12
nhfmaclo-1,Cluster 17,0,134.79
nhdnpjdn-1,Cluster 3,0,299.79
nhfmbgnj-1,Cluster 3,0,168.52
nhffegpk-1,Cluster 22,0,101.65
bnieknhp-1,Cluster 2,0,102.78
bnidpifl-1,Cluster 3,0,129.55
nhdoflfn-1,Cluster 4,0,35.18
nhdpgklj-1,Cluster 9,0,78.66
nhfnfgon-1,Cluster 2,0,213.50
nhfphhci-1,Cluster 12,0,133.12
nhehkbbh-1,Cluster 12,0,151.59
nhfmmnno-1,Cluster 12,0,112.26
nhfeiphn-1,Cluster 2,0,181.80
nhfeamol-1,Cluster 2,0,173.17
nhdppiin-1,Cluster 3,0,113.66
nhepcfdh-1,Cluster 4,0,39.42
nhfcehkb-1,Cluster 3,0,164.91
nhfcpigh-1,Cluster 3,0,162.83
nhfeijfa-1,Cluster 3,0,123.68
nhfkengc-1,Cluster 31,0,58.30
bnkdhmhe-1,Cluster 3,0,77.62
nhflbgob-1,Cluster 2,0,148.07
nhfdodbh-1,Cluster 31,0,74.37
nhepnobp-1,Cluster 34,0,69.04
nhepmafe-1,Cluster 4,0,25.96
nhfdhcdk-1,Cluster 3,0,131.31
nheafhhg-1,Cluster 22,0,112.30
nhepgjdb-1,Cluster 3,0,155.88
nhfdaenc-1,Cluster 3,0,140.71
nhfemlbo-1,Cluster 19,0,93.07
bnidnbdc-1,Cluster 3,0,126.26
bnkdoaok-1,Cluster 19,0,40.10
npdhdnkb-1,Cluster 1,0,76.54
bnicddjd-1,Cluster 12,0,68.41
bnicagek-1,Cluster 2,0,116.77
nhaonked-1,Cluster 3,0,136.10
nhbcicni-1,Cluster 3,0,177.42
npdfhckm-1,Cluster 1,0,117.50
nhalbcfm-1,Cluster 13,0,18.11
nhalpgip-1,Cluster 4,0,27.59
nhalmckl-1,Cluster 13,0,36.85
nhaooigi-1,Cluster 3,0,158.09
oikagajh-1,Cluster 13,0,16.62
nhamhapb-1,Cluster 13,0,35.49
nhalpgco-1,Cluster 13,0,125.22
nhambeae-1,Cluster 5,0,75.09
nhalefdl-1,Cluster 3,0,87.51
ngpmgkjb-1,Cluster 3,0,100.74
ngplnokf-1,Cluster 3,0,249.62
ngpkallc-1,Cluster 10,0,38.11
nhbdgdon-1,Cluster 2,0,118.31
ngplmcen-1,Cluster 3,0,142.87
nhbddcdb-1,Cluster 12,0,135.42
nhaohigj-1,Cluster 19,0,98.62
nhbcbdmm-1,Cluster 3,0,122.73
nhanpdlj-1,Cluster 2,0,131.31
nhaenlhb-1,Cluster 19,0,97.72
nhbcjapg-1,Cluster 3,0,158.50
nhaoipah-1,Cluster 3,0,92.48
nhbdlbmh-1,Cluster 31,0,47.55
ngplighp-1,Cluster 1,0,73.20
nhafpdjb-1,Cluster 33,0,72.07
nhanoddn-1,Cluster 22,0,216.98
nhamlfdm-1,Cluster 19,0,50.03
nhaflgpj-1,Cluster 12,0,102.78
nhapgpfm-1,Cluster 1,0,107.88
nhanbfle-1,Cluster 13,0,91.76
ngpjepja-1,Cluster 1,0,59.97
nhfpdilc-1,Cluster 2,0,162.52
nhdmikeb-1,Cluster 22,0,88.10
bniadafh-1,Cluster 1,0,61.14
npcdbaic-1,Cluster 1,0,92.21
nhdofmdp-1,Cluster 1,0,68.59
nhdpmpfa-1,Cluster 9,0,50.58
nhdohioh-1,Cluster 1,0,176.56
npccpmaf-1,Cluster 33,0,24.11
nhdoklme-1,Cluster 1,0,171.05
nhfibbka-1,Cluster 9,0,51.61
nhfiifge-1,Cluster 9,0,61.41
nhfkakcc-1,Cluster 9,0,86.93
nhfkefea-1,Cluster 9,0,29.40
bnidjkfd-1,Cluster 2,0,149.38
bnlioeak-1,Cluster 2,0,149.02
bniidgak-1,Cluster 2,0,88.33
bnidhbbg-1,Cluster 2,0,135.38
bnihamng-1,Cluster 2,0,110.72
bnlibmgo-1,Cluster 2,0,187.08
npboibgd-1,Cluster 2,0,172.45
bnifneok-1,Cluster 2,0,84.04
nhfkcekp-1,Cluster 9,0,74.55
bnijefcp-1,Cluster 1,0,94.56
nhdnkejh-1,Cluster 9,0,89.95
npbpdhcl-1,Cluster 11,0,51.61
npbpakih-1,Cluster 1,0,108.83
npbnlihc-1,Cluster 13,0,50.62
nhfjmjii-1,Cluster 1,0,110.68
npccoeae-1,Cluster 31,0,127.25
nhffcmbi-1,Cluster 9,0,77.08
npbkflli-1,Cluster 4,0,27.18
nhffiehn-1,Cluster 9,0,63.53
nhfgknbb-1,Cluster 13,0,27.77
nhfimofi-1,Cluster 9,0,97.94
bnidgiln-1,Cluster 2,0,131.72
npcboaoe-1,Cluster 1,0,133.12
nhdnifmi-1,Cluster 9,0,98.98
npbopbfl-1,Cluster 4,0,42.45
nhffcbdp-1,Cluster 3,0,118.49
npdjchbb-1,Cluster 1,0,147.03
npdikhhm-1,Cluster 1,0,109.01
npdjbmak-1,Cluster 1,0,84.58
npdhjjap-1,Cluster 11,0,60.74
npdincki-1,Cluster 4,0,39.11
npdeimgc-1,Cluster 1,0,116.23
npdidiii-1,Cluster 1,0,184.51
npeafpmc-1,Cluster 10,0,24.84
npddeljl-1,Cluster 1,0,77.31
npddlmoa-1,Cluster 1,0,103.27
npddpegg-1,Cluster 11,0,78.17
npdeaacg-1,Cluster 1,0,72.48
npdeddie-1,Cluster 1,0,115.96
npdehhmi-1,Cluster 1,0,124.99
npdfbbap-1,Cluster 11,0,50.08
npcglmbd-1,Cluster 1,0,124.90
npcgomdf-1,Cluster 1,0,99.98
npcgopgb-1,Cluster 1,0,133.30
ngpnekii-1,Cluster 1,0,105.49
ngpogpog-1,Cluster 1,0,139.89
npcgmpcb-1,Cluster 1,0,104.31
ngpmhlkd-1,Cluster 1,0,127.61
npchkgdh-1,Cluster 11,0,91.22
npckhmin-1,Cluster 22,0,215.08
bniblbgn-1,Cluster 1,0,68.59
ngpmlmba-1,Cluster 1,0,140.53
npckkake-1,Cluster 1,0,120.16
ngpnngie-1,Cluster 1,0,122.10
ngpjjajb-1,Cluster 1,0,222.03
npckmoaf-1,Cluster 1,0,118.54
ngpjldoc-1,Cluster 1,0,170.96
oikaffgo-1,Cluster 4,0,21.58
nhdmcnic-1,Cluster 1,0,80.56
npckepop-1,Cluster 11,0,39.06
nhdnebaf-1,Cluster 1,0,70.99
bnhpojfk-1,Cluster 1,0,60.28
oafjflcj-1,Cluster 5,0,120.75
oakfhaoc-1,Cluster 11,0,35.18
agcheake-1,Cluster 19,0,47.50
bodjbapc-1,Cluster 3,0,186.54
npfefaje-1,Cluster 2,0,194.13
boebboaj-1,Cluster 3,0,134.43
nppfagim-1,Cluster 12,0,108.87
boeapmbc-1,Cluster 13,0,130.19
boecbppo-1,Cluster 2,0,175.57
boebjllc-1,Cluster 17,0,145.22
npkdjpia-1,Cluster 22,0,139.17
npojaeeo-1,Cluster 33,0,12.28
boecfllb-1,Cluster 3,0,150.19
bodcojmc-1,Cluster 2,0,141.11
boebgijn-1,Cluster 2,0,139.17
bodcmkfj-1,Cluster 2,0,224.52
bodcmbcg-1,Cluster 2,0,282.90
bodgdibp-1,Cluster 17,0,123.55
boeciccd-1,Cluster 3,0,78.84
nppfmgpi-1,Cluster 12,0,62.27
nppgofjd-1,Cluster 3,0,77.31
npgoeabm-1,Cluster 2,0,139.40
npfgdmdb-1,Cluster 3,0,132.71
boecigfn-1,Cluster 3,0,127.75
oilpohog-1,Cluster 25,0,18.42
boccjdji-1,Cluster 17,0,97.27
npkdbmne-1,Cluster 34,0,48.54
nppgjjke-1,Cluster 17,0,124.90
boeabmda-1,Cluster 2,0,188.71
boebnbif-1,Cluster 22,0,95.64
npgncefa-1,Cluster 31,0,66.38
npgndgmj-1,Cluster 3,0,180.40
npgobnop-1,Cluster 17,0,81.60
npfgbkog-1,Cluster 12,0,112.26
boddahic-1,Cluster 17,0,131.04
bodhmjja-1,Cluster 1,0,120.57
npffgknm-1,Cluster 1,0,190.79
bodgdbak-1,Cluster 2,0,235.49
bodhckbj-1,Cluster 1,0,99.89
bodjjahf-1,Cluster 12,0,68.05
boddekok-1,Cluster 2,0,195.66
npkmlklg-1,Cluster 1,0,104.09
oimbeojb-1,Cluster 33,0,16.21
npphghgj-1,Cluster 2,0,103.54
nppdlgmd-1,Cluster 1,0,80.20
oimapicc-1,Cluster 33,0,32.29
nppibpnp-1,Cluster 22,0,56.31
nppfgopp-1,Cluster 3,0,76.27
bnlanmoa-1,Cluster 3,0,74.06
nppeeajd-1,Cluster 4,0,46.92
nppeaioj-1,Cluster 33,0,60.10
bnlcepie-1,Cluster 2,0,131.18
bnlagkfh-1,Cluster 2,0,115.96
nppdakff-1,Cluster 11,0,99.71
nppjbfbk-1,Cluster 12,0,56.22
nppdbimm-1,Cluster 1,0,145.27
npphaoec-1,Cluster 5,0,99.16
nppcjngo-1,Cluster 1,0,157.37
nppblnhe-1,Cluster 1,0,151.41
nppkdbam-1,Cluster 2,0,210.25
nppbejge-1,Cluster 1,0,124.95
npphaoaf-1,Cluster 2,0,168.52
npoihlii-1,Cluster 2,0,244.16
nppcdpoj-1,Cluster 11,0,61.23
nppcniin-1,Cluster 1,0,71.48
nppicfdk-1,Cluster 4,0,44.34
nppehfcn-1,Cluster 13,0,62.95
nppbffkd-1,Cluster 11,0,82.59
nppjkjka-1,Cluster 33,0,31.97
npfefeao-1,Cluster 2,0,188.30
nppkobdf-1,Cluster 5,0,61.55
bodnadmg-1,Cluster 2,0,125.85
nppikkld-1,Cluster 2,0,190.92
nppcpefg-1,Cluster 31,0,73.24
npfelpig-1,Cluster 2,0,121.79
npojlmlg-1,Cluster 14,0,27.46
nppfecol-1,Cluster 3,0,140.44
bodpphah-1,Cluster 17,0,66.65
nppekdin-1,Cluster 3,0,177.46
oailfkdm-1,Cluster 12,0,89.82
oajjigdm-1,Cluster 34,0,84.49
agcigfjk-1,Cluster 12,0,100.65
oajjkiol-1,Cluster 5,0,66.15
afjgafnl-1,Cluster 3,0,210.11
obdpelhe-1,Cluster 10,0,20.23
afjgfghn-1,Cluster 2,0,102.87
dbkmgijf-1,Cluster 12,0,81.01
obdonhpi-1,Cluster 10,0,36.85
dbkpnbmh-1,Cluster 12,0,119.44
agcionml-1,Cluster 12,0,126.35
agckcjbn-1,Cluster 3,0,188.44
agcfkejp-1,Cluster 2,0,236.39
bodkaopk-1,Cluster 2,0,129.01
obeanfba-1,Cluster 5,0,60.69
dbkpagog-1,Cluster 2,0,155.88
obdpnipl-1,Cluster 10,0,18.06
obefpcgd-1,Cluster 3,0,133.71
dbkneejo-1,Cluster 2,0,146.85
obdplffi-1,Cluster 33,0,63.81
afjfoeik-1,Cluster 17,0,98.08
oaijphpl-1,Cluster 19,0,54.86
agchdjjf-1,Cluster 3,0,183.79
bodjoemk-1,Cluster 2,0,172.05
afjfjdaj-1,Cluster 3,0,117.50
oaikddhe-1,Cluster 12,0,89.91
agcgjgoa-1,Cluster 2,0,200.00
objgmoao-1,Cluster 19,0,9.57
obebfkkb-1,Cluster 10,0,14.50
afjfhhbo-1,Cluster 2,0,140.66
obeaekee-1,Cluster 4,0,24.38
oaikekbd-1,Cluster 31,0,52.97
dbkncgpi-1,Cluster 17,0,73.29
afjffmlf-1,Cluster 3,0,106.84
objfnmoc-1,Cluster 3,0,127.30
dbkopgfb-1,Cluster 12,0,120.57
nppgoclg-1,Cluster 2,0,236.35
obekagah-1,Cluster 12,0,119.17
objicjij-1,Cluster 1,0,128.33
nppcolpg-1,Cluster 1,0,150.46
oajpoelh-1,Cluster 9,0,54.73
oajphjhk-1,Cluster 9,0,47.91
bnlcbmhd-1,Cluster 1,0,96.72
objielib-1,Cluster 1,0,106.25
oajkpigk-1,Cluster 8,0,56.22
oainpkfc-1,Cluster 11,0,74.73
oakdglfi-1,Cluster 5,0,45.74
oakfdpmj-1,Cluster 10,0,18.15
afjjaonb-1,Cluster 3,0,164.41
afjilafo-1,Cluster 3,0,99.25
oailolgi-1,Cluster 10,0,67.87
oajpnbea-1,Cluster 9,0,62.18
oajlojdp-1,Cluster 29,0,55.41
oajloeih-1,Cluster 33,0,27.09
oaijjlhe-1,Cluster 1,0,117.99
oajmdokp-1,Cluster 1,0,132.08
oajhdkje-1,Cluster 29,0,64.30
oajiecha-1,Cluster 22,0,77.89
objhgadg-1,Cluster 1,0,126.03
afjjenca-1,Cluster 17,0,77.08
oajimpnf-1,Cluster 2,0,163.56
objhjbmh-1,Cluster 12,0,50.35
objicdmm-1,Cluster 22,0,58.57
objhlhja-1,Cluster 33,0,38.92
oailjdef-1,Cluster 1,0,122.55
oajodecm-1,Cluster 1,0,85.71
oajikaok-1,Cluster 2,0,120.66
afjjcelk-1,Cluster 2,0,155.56
oajnifoe-1,Cluster 19,0,28.99
objflecl-1,Cluster 12,0,169.79
afjjmgjj-1,Cluster 2,0,184.46
afjjbdep-1,Cluster 17,0,84.58
agcginad-1,Cluster 12,0,94.60
agchhgnl-1,Cluster 19,0,46.83
oajjbjod-1,Cluster 31,0,106.79
bnlhooio-1,Cluster 11,0,73.06
oagbfimn-1,Cluster 3,0,264.12
oagcgfpm-1,Cluster 10,0,21.72
oabaipff-1,Cluster 12,0,172.77
oagcajpd-1,Cluster 1,0,130.41
bobndkgo-1,Cluster 1,0,101.92
bobnmbjp-1,Cluster 1,0,83.72
oabamdho-1,Cluster 2,0,263.49
oabfdnda-1,Cluster 3,0,71.75
oabejkdf-1,Cluster 1,0,121.02
oabcdphh-1,Cluster 10,0,49.90
oabcdaak-1,Cluster 22,0,25.56
bobnecgh-1,Cluster 1,0,114.43
bnkpjmig-1,Cluster 3,0,118.13
bnldceed-1,Cluster 2,0,189.79
bnkpfjog-1,Cluster 2,0,143.51
oabfnkij-1,Cluster 11,0,88.78
bnldnmme-1,Cluster 2,0,113.34
bobpcmee-1,Cluster 4,0,99.80
bnldmlkh-1,Cluster 2,0,243.84
oimbpnpe-1,Cluster 10,0,29.04
bocbegcf-1,Cluster 3,0,168.16
nppdpbbh-1,Cluster 3,0,159.22
bocagdjd-1,Cluster 19,0,43.44
nppapbfa-1,Cluster 3,0,118.04
oabapiem-1,Cluster 2,0,82.73
bnldkdfd-1,Cluster 2,0,112.26
bnlcgiik-1,Cluster 3,0,97.85
bnkpmfao-1,Cluster 19,0,30.57
bobphgpk-1,Cluster 3,0,117.18
nppeamlg-1,Cluster 31,0,74.37
bobpnaem-1,Cluster 19,0,34.63
nppanhig-1,Cluster 3,0,103.95
oabbfffn-1,Cluster 4,0,46.83
oabbcgfp-1,Cluster 17,0,79.11
oabbflaa-1,Cluster 3,0,146.80
oabblgan-1,Cluster 17,0,65.34
nppdmekj-1,Cluster 3,0,234.23
bocbkbil-1,Cluster 12,0,111.76
oafmmlio-1,Cluster 11,0,64.26
oafkhdig-1,Cluster 13,0,44.52
oafmieii-1,Cluster 13,0,77.58
oabcjjle-1,Cluster 9,0,38.34
oadljlof-1,Cluster 9,0,64.71
oafljbjo-1,Cluster 4,0,86.38
oaflkepi-1,Cluster 9,0,82.73
bnlfnplg-1,Cluster 1,0,77.49
oafkcnad-1,Cluster 9,0,46.01
oafkinle-1,Cluster 11,0,73.24
oadlpbjl-1,Cluster 11,0,103.59
oabalmkn-1,Cluster 12,0,124.04
oaamcedj-1,Cluster 1,0,175.21
oaflkhhg-1,Cluster 9,0,68.82
oaalkpcf-1,Cluster 1,0,125.22
oaalmhhh-1,Cluster 1,0,234.09
oafnnbnc-1,Cluster 9,0,87.20
oafogapi-1,Cluster 9,0,28.90
oabdgkhc-1,Cluster 9,0,62.99
oafnilpj-1,Cluster 9,0,58.30
oafpdkgl-1,Cluster 9,0,53.37
oagcmhai-1,Cluster 9,0,55.95
oabdoiea-1,Cluster 9,0,52.97
oafogppf-1,Cluster 9,0,62.72
oaapnmfk-1,Cluster 3,0,271.89
oabalide-1,Cluster 3,0,177.60
oabcnhnm-1,Cluster 3,0,137.23
oagdgdkb-1,Cluster 9,0,38.61
oaanlgla-1,Cluster 12,0,140.44
oaapgbdf-1,Cluster 10,0,28.99
oagedepc-1,Cluster 9,0,69.45
oabalich-1,Cluster 3,0,202.62
oafplhon-1,Cluster 14,0,39.87
bnlfdeie-1,Cluster 12,0,84.26
oaaoinph-1,Cluster 4,0,52.74
oagcgjhi-1,Cluster 10,0,26.78
bnlelain-1,Cluster 19,0,26.15
oaaoafpg-1,Cluster 9,0,24.57
oaiddlhc-1,Cluster 1,0,69.90
objlfgln-1,Cluster 9,0,128.29
afjapdcn-1,Cluster 3,0,189.70
afjbnfkf-1,Cluster 11,0,89.86
afjcjmgj-1,Cluster 1,0,94.78
afjbmdpn-1,Cluster 3,0,142.42
objngpij-1,Cluster 9,0,63.26
oaicieeh-1,Cluster 3,0,210.47
objmbehm-1,Cluster 9,0,56.54
oainccjj-1,Cluster 1,0,204.24
objiklka-1,Cluster 3,0,176.88
objlicaf-1,Cluster 9,0,146.62
oaippbij-1,Cluster 3,0,200.40
oajbgmih-1,Cluster 1,0,162.25
objjonjb-1,Cluster 9,0,33.96
objkchod-1,Cluster 9,0,62.18
oaimapdo-1,Cluster 1,0,90.54
objkcleh-1,Cluster 9,0,64.84
objjbfhc-1,Cluster 9,0,42.63
objjlhmb-1,Cluster 9,0,56.04
objjdpfi-1,Cluster 10,0,44.16
oajekope-1,Cluster 4,0,32.65
oainpppc-1,Cluster 3,0,405.46
bnkpcfgc-1,Cluster 3,0,224.11
afpohibo-1,Cluster 1,0,69.04
objjimah-1,Cluster 9,0,45.88
oajeeohj-1,Cluster 12,0,86.47
objjeckb-1,Cluster 9,0,58.84
oajfpkom-1,Cluster 3,0,146.94
objfjdcf-1,Cluster 2,0,189.11
oajedfec-1,Cluster 10,0,15.76
afjiilag-1,Cluster 19,0,24.57
oajcdbnk-1,Cluster 1,0,77.76
oajdbgfn-1,Cluster 3,0,241.45
objigejm-1,Cluster 3,0,193.04
oakfjkmj-1,Cluster 4,0,110.90
objfkflo-1,Cluster 2,0,134.20
objckcpl-1,Cluster 24,0,51.34
objfdhbh-1,Cluster 1,0,169.74
oaihdfnj-1,Cluster 9,0,42.99
objfecln-1,Cluster 1,0,157.96
oalcdjdl-1,Cluster 25,0,7.54
afjaiokp-1,Cluster 28,0,64.98
afjdfckf-1,Cluster 1,0,134.20
afipfnbj-1,Cluster 1,0,137.95
oaldjnao-1,Cluster 9,0,34.14
oalbnagh-1,Cluster 1,0,120.30
objciofk-1,Cluster 24,0,74.46
oaiieknn-1,Cluster 9,0,74.42
afiopkbd-1,Cluster 24,0,75.50
bnlekcie-1,Cluster 1,0,172.90
oalbhnno-1,Cluster 13,0,13.32
afipnpac-1,Cluster 24,0,81.96
oalbnpja-1,Cluster 4,0,28.85
oaldclmm-1,Cluster 13,0,43.30
oalbmjkd-1,Cluster 26,0,49.31
afjepmpl-1,Cluster 1,0,72.61
objddpab-1,Cluster 13,0,28.63
oalbcecn-1,Cluster 1,0,166.94
oalaekmn-1,Cluster 11,0,79.61
afjefioo-1,Cluster 1,0,104.13
objfeadi-1,Cluster 1,0,144.77
objemmpo-1,Cluster 3,0,148.16
oalajflc-1,Cluster 11,0,113.21
oaibaddj-1,Cluster 31,0,117.86
objeaahn-1,Cluster 12,0,80.29
oalaekhn-1,Cluster 1,0,60.10
oaibkjfe-1,Cluster 1,0,59.25
afjcepne-1,Cluster 3,0,144.00
oaianegl-1,Cluster 1,0,97.22
oalafbef-1,Cluster 12,0,112.76
afjaoflj-1,Cluster 3,0,107.47
objdokoi-1,Cluster 12,0,112.57
oakifigh-1,Cluster 40,0,65.21
obklbcno-1,Cluster 1,0,182.02
oakbamci-1,Cluster 14,0,25.24
obkiejbh-1,Cluster 29,0,48.32
oakbndpk-1,Cluster 5,0,56.99
agabheem-1,Cluster 1,0,97.99
obkldkcb-1,Cluster 1,0,140.39
obkihenp-1,Cluster 8,0,32.83
afjkgmcp-1,Cluster 12,0,117.54
obkeiibg-1,Cluster 1,0,117.72
afjgmhpn-1,Cluster 12,0,107.02
oakaacpf-1,Cluster 29,0,95.87
afjgopkm-1,Cluster 3,0,150.46
obecpcic-1,Cluster 3,0,162.34
afjhimad-1,Cluster 19,0,47.23
oajjcnkc-1,Cluster 1,0,103.63
oajjbikm-1,Cluster 2,0,164.23
obkkojip-1,Cluster 5,0,51.61
obdlocih-1,Cluster 3,0,149.06
afjhlmbj-1,Cluster 17,0,70.31
agakobmo-1,Cluster 12,0,90.58
oajmmenl-1,Cluster 1,0,289.59
obejffoo-1,Cluster 12,0,201.31
afjkoddk-1,Cluster 9,0,47.32
obkhjafc-1,Cluster 8,0,52.16
obebofga-1,Cluster 3,0,164.59
oajgoglf-1,Cluster 31,0,75.09
obecpbck-1,Cluster 3,0,206.59
obecpepj-1,Cluster 3,0,227.54
oajmecjg-1,Cluster 1,0,128.29
oajmhgjf-1,Cluster 11,0,72.88
oajmlgjd-1,Cluster 11,0,43.21
afjgjccg-1,Cluster 3,0,105.49
agaldhbn-1,Cluster 12,0,90.00
oajhemkp-1,Cluster 1,0,273.60
oajiallf-1,Cluster 13,0,39.42
afjkkgjl-1,Cluster 3,0,89.45
oajhdinb-1,Cluster 29,0,89.32
agakaigo-1,Cluster 2,0,139.22
obeddamg-1,Cluster 4,0,59.38
oakiehbg-1,Cluster 18,0,61.59
objoahcf-1,Cluster 11,0,70.71
obkabeij-1,Cluster 35,0,24.29
oakhnoao-1,Cluster 13,0,21.99
oakgmajl-1,Cluster 10,0,73.92
agablgod-1,Cluster 1,0,119.53
objpjeap-1,Cluster 33,0,30.66
objpfmjd-1,Cluster 5,0,20.68
objnnnma-1,Cluster 11,0,53.87
objoojmn-1,Cluster 4,0,48.95
oakfnkmm-1,Cluster 35,0,42.94
objohinh-1,Cluster 10,0,21.99
obkhaene-1,Cluster 14,0,42.09
obkbcahh-1,Cluster 41,0,57.03
oajojhmn-1,Cluster 35,0,50.48
oakcfjoi-1,Cluster 8,0,50.26
objnodee-1,Cluster 5,0,66.47
obkadfan-1,Cluster 18,0,65.88
oakaneki-1,Cluster 5,0,47.46
obkgmkln-1,Cluster 35,0,49.90
obkfjogl-1,Cluster 25,0,20.68
obkfifkh-1,Cluster 5,0,41.91
objnpalm-1,Cluster 35,0,47.19
obkhhhnn-1,Cluster 14,0,22.85
obkfdlfp-1,Cluster 14,0,37.30
oakdeglj-1,Cluster 37,0,21.54
oakdonnn-1,Cluster 5,0,24.02
oakddnmh-1,Cluster 4,0,36.03
oakchmhi-1,Cluster 10,0,36.35
obkahbem-1,Cluster 41,0,60.92
oimfepgc-1,Cluster 10,0,12.24
oakdmnkk-1,Cluster 5,0,21.31
obkhcfdp-1,Cluster 14,0,17.70
agabjokm-1,Cluster 1,0,106.21
afjjnpdi-1,Cluster 29,0,53.19
obkhhfke-1,Cluster 5,0,25.92
obkioeei-1,Cluster 29,0,24.52
obkejcof-1,Cluster 9,0,120.48
obkdabln-1,Cluster 1,0,120.48
oboeochm-1,Cluster 3,0,163.29
obkelfjm-1,Cluster 1,0,248.45
obofbjko-1,Cluster 10,0,36.31
obkfdbjp-1,Cluster 34,0,83.99
obofadbm-1,Cluster 11,0,110.90
oboddmkm-1,Cluster 1,0,78.89
oboemnkl-1,Cluster 1,0,84.17
obodknic-1,Cluster 11,0,59.20
obpcemko-1,Cluster 1,0,116.05
obpedfan-1,Cluster 1,0,349.10
obpecado-1,Cluster 1,0,71.44
obpdhoka-1,Cluster 1,0,164.96
obdionod-1,Cluster 1,0,179.09
obdlfbmi-1,Cluster 4,0,61.77
obkfahhp-1,Cluster 1,0,197.69
obpdelgk-1,Cluster 1,0,173.04
obdigmab-1,Cluster 33,0,31.79
obegliep-1,Cluster 1,0,178.91
obdiehme-1,Cluster 1,0,153.58
obkeobcj-1,Cluster 1,0,97.36
obpeeihk-1,Cluster 1,0,75.77
obdkdgkk-1,Cluster 1,0,163.65
obpbojlm-1,Cluster 1,0,284.08
obdkkddd-1,Cluster 1,0,68.59
obnlledc-1,Cluster 1,0,150.60
obehoagf-1,Cluster 1,0,160.98
obdkaino-1,Cluster 1,0,73.20
obodmngc-1,Cluster 11,0,92.53
agakkehe-1,Cluster 3,0,130.28
obdnokeo-1,Cluster 34,0,51.34
obpcngif-1,Cluster 1,0,152.72
agakgega-1,Cluster 3,0,106.43
obdkfeog-1,Cluster 2,0,181.17
obnklecm-1,Cluster 9,0,135.56
obdnclcd-1,Cluster 3,0,110.09
agakoedi-1,Cluster 19,0,34.50
oblgolog-1,Cluster 1,0,134.48
objplfpf-1,Cluster 14,0,68.82
agabnlja-1,Cluster 1,0,140.21
obkafnlg-1,Cluster 4,0,69.45
obkbfgab-1,Cluster 3,0,218.15
obmbnfbi-1,Cluster 31,0,84.44
obklgkab-1,Cluster 1,0,79.34
obkmadlo-1,Cluster 11,0,65.57
obkcepbh-1,Cluster 22,0,98.49
obkcakej-1,Cluster 4,0,52.47
obkcikak-1,Cluster 1,0,130.59
oblgmghg-1,Cluster 3,0,132.58
obklepdb-1,Cluster 3,0,102.46
oblhenjk-1,Cluster 1,0,140.75
obmeminm-1,Cluster 11,0,53.96
oblhecah-1,Cluster 31,0,259.02
oblgnmbc-1,Cluster 3,0,150.96
afppnkma-1,Cluster 1,0,97.45
oblfgipd-1,Cluster 1,0,109.46
